Brand,Condition,Fuel,KMs Driven,Model,Price,Registered City,Transaction Type,Year
SUZUKI,New,Petrol,21000.0,Mehran VXR,750000.0,Karachi,Cash,2017.0
HONDA,New,Petrol,16000.0,Civic VTi Oriel,2725000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,1.0,Vitz,340000.0,Karachi,Installment/Leasing,2017.0
SUZUKI,Used,Petrol,6000.0,Wagon R,1170000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,12345.0,Bolan,830000.0,Lahore,Cash,2017.0
SUZUKI,Used,Petrol,34000.0,Sx4,220000.0,Islamabad,Installment/Leasing,2017.0
SUZUKI,New,Cng,1.0,Bolan,680000.0,Karachi,Cash,2017.0
HONDA,Used,Petrol,20000.0,Civic VTi Oriel Prosmatec,2875000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,55000.0,Cultus VXR,1175000.0,Karachi,Installment/Leasing,2017.0
SUZUKI,Used,Petrol,7865.0,Swift,300000.0,Lahore,Installment/Leasing,2017.0
HONDA,Used,Petrol,12000.0,City IVTEC,1875000.0,Karachi,Cash,2017.0
HONDA,Used,Petrol,10000.0,Civic VTi Oriel Prosmatec,2800000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,12500.0,Corolla GLI,2140000.0,Karachi,Cash,2017.0
DAIHATSU,Used,Petrol,155858.0,Hijet,730000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,36000.0,Passo,1490000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,9500.0,Corolla GLI,2050000.0,Karachi,Cash,2017.0
TOYOTA,Used,Diesel,36000.0,Hilux,4500000.0,Karachi,Cash,2017.0
TOYOTA,New,Diesel,7000.0,Hilux,4700000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,15000.0,Mehran VXR,800000.0,Karachi,Cash,2017.0
DAIHATSU,Used,Petrol,33200.0,Mira,1180000.0,Karachi,Cash,2017.0
TOYOTA,Used,Cng,12345.0,Hiace,230000.0,Islamabad,Installment/Leasing,2017.0
NISSAN,New,Petrol,10.0,Moco,260000.0,Karachi,Installment/Leasing,2017.0
TOYOTA,Used,Petrol,5485.0,Corolla GLI,300000.0,Bahawalpur,Installment/Leasing,2017.0
TOYOTA,New,Petrol,41000.0,Corrolla Altis,2350000.0,Karachi,Cash,2017.0
DAIHATSU,Used,Petrol,8000.0,Copen,1500000.0,Lahore,Cash,2017.0
SUZUKI,Used,Petrol,23800.0,Mehran VXR,715000.0,Karachi,Cash,2017.0
DAIHATSU,Used,Petrol,56000.0,Hijet,860000.0,Karachi,Cash,2017.0
HONDA,Used,Petrol,31000.0,Civic VTi Oriel Prosmatec,1450000.0,Lahore,Cash,2017.0
TOYOTA,Used,Petrol,67000.0,Corolla XLI,1760000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,27304.0,Corolla GLI,1998000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,1266.0,Mehran VXR,800000.0,Karachi,Cash,2017.0
HONDA,New,Petrol,9000.0,City IVTEC,1800000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,14300.0,Mehran VXR,785000.0,Islamabad,Cash,2017.0
SUZUKI,Used,Petrol,42000.0,Mehran VXR,750000.0,Islamabad,Cash,2017.0
TOYOTA,Used,Petrol,23700.0,Corrolla Altis,2499999.0,Karachi,Cash,2017.0
HONDA,Used,Petrol,10700.0,Civic VTi Oriel Prosmatec,2900000.0,Karachi,Cash,2017.0
HONDA,New,Petrol,15000.0,City Aspire,1825000.0,Lahore,Cash,2017.0
SUZUKI,Used,Petrol,10000.0,Wagon R,800000.0,Karachi,Installment/Leasing,2017.0
TOYOTA,New,Petrol,32222.0,Land Cruiser,67000000.0,Karachi,Cash,2017.0
HONDA,Used,Petrol,16000.0,Civic Prosmetic,2625000.0,Khushab,Cash,2017.0
DAIHATSU,New,Petrol,845.0,Hijet,300000.0,Karachi,Installment/Leasing,2017.0
DAIHATSU,Used,Petrol,7500.0,Boon,1700000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,4700.0,Corolla GLI,2180000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,29000.0,Wagon R,1230000.0,Islamabad,Cash,2017.0
TOYOTA,New,Petrol,38000.0,Corolla XLI,1780000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,4350.0,Wagon R,1210000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,10000.0,Corolla GLI,450000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,15060.0,Bolan,690000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,1000.0,Aqua,360000.0,Karachi,Installment/Leasing,2017.0
TOYOTA,Used,Petrol,22000.0,Corolla GLI,1940000.0,Karachi,Cash,2017.0
HONDA,New,Petrol,8000.0,Civic VTi Oriel Prosmatec,2900000.0,Karachi,Cash,2017.0
HONDA,New,Petrol,35000.0,N Wgn,1245000.0,Karachi,Cash,2017.0
DAIHATSU,New,Petrol,10200.0,Mira,1535000.0,Karachi,Cash,2017.0
FAW,New,Petrol,50000.0,V2,490000.0,Lahore,Cash,2017.0
SUZUKI,Used,Petrol,50000.0,Wagon R,625000.0,Lahore,Installment/Leasing,2017.0
SUZUKI,Used,Petrol,13500.0,Vitara,3200000.0,Karachi,Cash,2017.0
HYUNDAI,New,Petrol,1.0,Elantra,500000.0,Karachi,Installment/Leasing,2017.0
SUZUKI,Used,Petrol,21000.0,Cultus VXL,1000000.0,Karachi,Cash,2017.0
HONDA,New,Petrol,32000.0,Civic VTi Oriel Prosmatec,2865000.0,Islamabad,Cash,2017.0
TOYOTA,New,Petrol,24000.0,Corrolla Altis,2800000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,27000.0,Vitz,260000.0,Lahore,Installment/Leasing,2017.0
TOYOTA,New,Petrol,12500.0,Corrolla Altis,2890000.0,Lahore,Cash,2017.0
SUZUKI,Used,Petrol,19600.0,Cultus VXL,1450000.0,Islamabad,Cash,2017.0
SUZUKI,Used,Petrol,25000.0,Cultus VXL,1420000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,1.0,Aqua,3800000.0,Karachi,Installment/Leasing,2017.0
TOYOTA,Used,Petrol,13000.0,Corolla GLI,2035000.0,Karachi,Cash,2017.0
MITSUBISHI,New,Petrol,10.0,Minicab Bravo,200000.0,Karachi,Installment/Leasing,2017.0
HONDA,Used,Petrol,7500.0,City IVTEC,1850000.0,Lahore,Cash,2017.0
HONDA,New,Petrol,4800.0,BR-V,2249000.0,Lahore,Cash,2017.0
FAW,New,Petrol,10000.0,V2,1160000.0,Karachi,Cash,2017.0
TOYOTA,New,Diesel,18000.0,Corolla GLI,2175000.0,Karachi,Cash,2017.0
DAIHATSU,Used,Petrol,64238.0,Mira,1200000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,15000.0,Corrolla Altis,2900000.0,Karachi,Cash,2017.0
DAIHATSU,Used,Petrol,1000.0,Hijet,890000.0,Karachi,Cash,2017.0
DAIHATSU,New,Petrol,120000.0,Mira,1520000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,33000.0,Corrolla Altis,2250000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,16800.0,Cultus VXR,1140000.0,Karachi,Cash,2017.0
HONDA,Used,Petrol,40000.0,City IVTEC,1750000.0,Lahore,Cash,2017.0
SUZUKI,Used,Petrol,50000.0,Wagon R,1120000.0,Lahore,Cash,2017.0
HONDA,New,Petrol,31000.0,City IVTEC,1770000.0,Lahore,Cash,2017.0
DAIHATSU,Used,Petrol,10000.0,Mira,1500000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,19000.0,Wagon R,1235000.0,Lahore,Cash,2017.0
HONDA,Used,Petrol,28000.0,BR-V,2275000.0,Lahore,Cash,2017.0
HONDA,New,Petrol,13000.0,BR-V,2225000.0,Karachi,Cash,2017.0
HONDA,New,Petrol,650.0,BR-V,2300000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,22000.0,Mehran VX,720000.0,Lahore,Cash,2017.0
SUZUKI,Used,Petrol,19000.0,Bolan,800000.0,Lahore,Cash,2017.0
SUZUKI,Used,Petrol,24320.0,Wagon R,1275000.0,Lahore,Cash,2017.0
SUZUKI,Used,Petrol,35000.0,Wagon R,1100000.0,Lahore,Cash,2017.0
TOYOTA,Used,Petrol,15000.0,Corrolla Altis,2695000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,26000.0,Swift,1465000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,864.0,Vitz,350000.0,Karachi,Installment/Leasing,2017.0
TOYOTA,Used,Petrol,47000.0,Corolla GLI,2200000.0,Karachi,Cash,2017.0
SUZUKI,Used,Cng,6048.0,Wagon R,1245000.0,Karachi,Cash,2017.0
DAIHATSU,Used,Petrol,90000.0,Move,985000.0,Islamabad,Cash,2017.0
MITSUBISHI,Used,Petrol,76761.0,Ek Wagon,1090000.0,Karachi,Cash,2017.0
HONDA,New,Petrol,3000.0,Fit,2350000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,16951.0,Corolla GLI,1965000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,32000.0,Corolla XLI,1900000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,22000.0,Swift,1550000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,800.0,Wagon R,200000.0,Karachi,Installment/Leasing,2017.0
SUZUKI,New,Petrol,35000.0,Carry,700000.0,Karachi,Cash,2017.0
TOYOTA,New,Diesel,30000.0,Hilux,4600000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,15000.0,Corolla GLI,2150000.0,Lahore,Cash,2017.0
NISSAN,Used,Petrol,140000.0,Clipper,730000.0,Lahore,Cash,2017.0
NISSAN,Used,Petrol,48000.0,Dayz Highway Star,1250000.0,Karachi,Cash,2017.0
HONDA,New,Petrol,17000.0,BR-V,2270000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,27000.0,Mehran VXR,725000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,70000.0,Aqua,1800000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,6000.0,Swift,1550000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,10000.0,Wagon R,1275000.0,Gujranwala,Cash,2017.0
TOYOTA,Used,Diesel,23000.0,Hilux,3900000.0,Karachi,Cash,2017.0
NISSAN,Used,Petrol,1.0,Dayz,1080000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,2100.0,Bolan,750000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,14000.0,Corolla GLI,2100000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,37250.0,Cultus VXR,1155000.0,Lahore,Cash,2017.0
SUZUKI,New,Petrol,52500.0,Mehran VX,615000.0,Karachi,Cash,2017.0
HONDA,Used,Petrol,15000.0,Civic VTi Oriel Prosmatec,2800000.0,Karachi,Cash,2017.0
SUZUKI,Used,Cng,7000.0,Mehran VXR,830000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,35620.0,Alto,1220000.0,Karak,Cash,2017.0
TOYOTA,New,Petrol,14500.0,Corrolla Altis,2280000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,12000.0,Wagon R,1265000.0,Islamabad,Cash,2017.0
HONDA,Used,Petrol,18500.0,Civic VTi Oriel Prosmatec,2825000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,23500.0,Corrolla Altis,2480000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,53314.0,Corolla GLI,1950000.0,Karachi,Cash,2017.0
TOYOTA,New,Hybrid,37000.0,Aqua,2395000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,39000.0,Wagon R,1230000.0,Multan,Cash,2017.0
NISSAN,Used,Petrol,68000.0,Clipper,730000.0,Karachi,Cash,2017.0
HONDA,Used,Petrol,20000.0,City Aspire,1900000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,7000.0,Corolla GLI,2225000.0,Karachi,Cash,2017.0
DAIHATSU,Used,Petrol,22000.0,Move,1150000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,47000.0,Bolan,802000.0,Karachi,Cash,2017.0
HONDA,New,Petrol,5.0,Civic Prosmetic,550000.0,Karachi,Installment/Leasing,2017.0
SUZUKI,New,Petrol,5.0,Bolan,200000.0,Karachi,Installment/Leasing,2017.0
HONDA,Used,Petrol,50000.0,N One,1150000.0,Lahore,Cash,2017.0
TOYOTA,New,Petrol,15635.0,Vitz,1500000.0,Faisalabad,Cash,2017.0
TOYOTA,New,Petrol,15000.0,Corolla XLI,1850000.0,Karachi,Cash,2017.0
HONDA,Used,Petrol,31500.0,BR-V,2200000.0,Karachi,Cash,2017.0
HONDA,New,Petrol,22500.0,Civic VTi Oriel,2750000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,42500.0,Wagon R,1150000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,57000.0,Corolla GLI,2050000.0,Lahore,Cash,2017.0
TOYOTA,Used,Petrol,30130.0,Corolla GLI,2100000.0,Lahore,Cash,2017.0
TOYOTA,New,Petrol,20000.0,Corolla GLI,2150000.0,Karachi,Cash,2017.0
HONDA,Used,Petrol,10000.0,Civic VTi Oriel Prosmatec,2900000.0,Islamabad,Cash,2017.0
HONDA,New,Petrol,1500.0,City IVTEC,2700000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,20000.0,Cultus VXR,1150000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,28000.0,Wagon R,1125000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,22000.0,Bolan,775000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,6200.0,Wagon R,1185000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,80000.0,Every,990000.0,Lahore,Cash,2017.0
SUZUKI,Used,Petrol,12000.0,Mehran VXR,745000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,90000.0,Pixis Epoch,500000.0,Karachi,Installment/Leasing,2017.0
SUZUKI,New,Diesel,27500.0,Wagon R,1100000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,16165.0,Fortuner,6000000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,539.0,Corolla GLI,2175000.0,Karachi,Cash,2017.0
HONDA,Used,Petrol,12257.0,Other,1025000.0,Karachi,Cash,2017.0
HONDA,Used,Petrol,25000.0,BR-V,2150000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,46500.0,Wagon R,1005000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,10000.0,Vitara,2950000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,17000.0,Cultus VXL,1200000.0,Karachi,Cash,2017.0
SUBARU,Used,Petrol,99.0,Other,735000.0,Lahore,Cash,2017.0
SUZUKI,Used,Petrol,19000.0,Other,1225000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,16000.0,Wagon R,1250000.0,Lahore,Cash,2017.0
TOYOTA,New,Petrol,10600.0,Corolla GLI,2150000.0,Lahore,Cash,2017.0
HONDA,Used,Petrol,24000.0,City IVTEC,1800000.0,Lahore,Cash,2017.0
SUZUKI,New,Petrol,22000.0,Wagon R,1215000.0,Lahore,Cash,2017.0
SUZUKI,Used,Petrol,40000.0,Wagon R,1200000.0,Islamabad,Cash,2017.0
TOYOTA,New,Petrol,22000.0,Corolla GLI,2100000.0,Karachi,Cash,2017.0
HONDA,Used,Hybrid,75000.0,Freed,1650000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,123.0,Vitz,250000.0,Karachi,Installment/Leasing,2017.0
SUZUKI,New,Petrol,22000.0,Mehran VXR,700000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,17000.0,Corrolla Altis,2250000.0,Karachi,Cash,2017.0
NISSAN,Used,Petrol,5000.0,Dayz,300000.0,Karachi,Installment/Leasing,2017.0
DAIHATSU,Used,Petrol,40000.0,Mira,1200000.0,Karachi,Installment/Leasing,2017.0
TOYOTA,New,Petrol,240000.0,Corolla GLI,2010000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,7000.0,Corrolla Altis,2525000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,4500.0,Wagon R,1220000.0,Karachi,Cash,2017.0
DAIHATSU,Used,Petrol,4300.0,Mira,1425000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,12311.0,Corrolla Altis,300000.0,Islamabad,Installment/Leasing,2017.0
TOYOTA,Used,Petrol,2500.0,Other,1700000.0,Karachi,Cash,2017.0
HONDA,New,Petrol,10.0,Fit,320000.0,Karachi,Installment/Leasing,2017.0
SUZUKI,Used,Petrol,17500.0,Wagon R,1175000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,8000.0,Bolan,842000.0,Lahore,Cash,2017.0
HONDA,New,Petrol,22500.0,City IVTEC,1850000.0,Lahore,Cash,2017.0
HONDA,Used,Petrol,18000.0,Civic VTi Oriel Prosmatec,2800000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,16900.0,Other,1130000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,6000.0,Wagon R,1215000.0,Karachi,Cash,2017.0
DAIHATSU,Used,Petrol,12345.0,Move,70000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,24000.0,Corolla GLI,2100000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,59000.0,Alto,890000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,88000.0,Aqua,1680000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,15000.0,Mehran VXR,800000.0,Karachi,Cash,2017.0
HONDA,Used,Petrol,8000.0,Jade Hybrid,500000.0,Karachi,Installment/Leasing,2017.0
SUZUKI,New,Petrol,8500.0,Wagon R,1210000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,12.0,Bolan,200000.0,Karachi,Installment/Leasing,2017.0
SUZUKI,Used,Petrol,34000.0,Swift,1400000.0,Lahore,Cash,2017.0
DAIHATSU,New,Petrol,32500.0,Mira,1180000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,44000.0,Wagon R,1100000.0,Karachi,Cash,2017.0
DAIHATSU,Used,Petrol,48000.0,Move,1150000.0,Karachi,Cash,2017.0
HONDA,Used,Petrol,10000.0,BR-V,2300000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,27000.0,Corolla GLI,2050000.0,Karachi,Cash,2017.0
DAIHATSU,Used,Petrol,1060000.0,Hijet,800000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,1900.0,Corolla GLI,2225000.0,Karachi,Cash,2017.0
FAW,Used,Petrol,3123.0,X-PV,1000000.0,Karachi,Cash,2017.0
OTHER BRANDS,Used,Diesel,1233.0,Other,12331231.0,Abbottabad,Cash,2017.0
SUZUKI,Used,Petrol,80000.0,Every,985000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,5000.0,Corrolla Altis,3070000.0,Karachi,Cash,2017.0
FAW,Used,Petrol,15800.0,V2,1100000.0,Karachi,Cash,2017.0
HONDA,Used,Petrol,340000.0,Civic VTi Oriel Prosmatec,2750000.0,Karachi,Cash,2017.0
SUBARU,New,Petrol,7587.0,Other,234222.0,Islamabad,Installment/Leasing,2017.0
SUZUKI,Used,Petrol,800.0,Hustler,380000.0,Karachi,Installment/Leasing,2017.0
TOYOTA,New,Diesel,20000.0,Hilux,4600000.0,Karachi,Cash,2017.0
NISSAN,New,Petrol,10.0,Clipper,125000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,70.0,Wagon R,1299987.0,Islamabad,Cash,2017.0
HONDA,New,Petrol,13800.0,Civic VTi Oriel Prosmatec,2740000.0,Islamabad,Cash,2017.0
SUZUKI,New,Petrol,21700.0,Bolan,820000.0,Multan,Cash,2017.0
TOYOTA,Used,Petrol,1.0,Hilux,4700000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,14000.0,Corolla GLI,2000000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,34500.0,Alto,1000000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,9119.0,Corolla GLI,400000.0,Karachi,Installment/Leasing,2017.0
SUZUKI,Used,Petrol,25000.0,Wagon R,1180000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,24000.0,Corolla GLI,2025000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,18000.0,Corolla XLI,1850000.0,Islamabad,Cash,2017.0
SUZUKI,New,Petrol,8500.0,Mehran VX,690000.0,Karachi,Cash,2017.0
LEXUS,New,Hybrid,110000.0,RX Series,7800000.0,Karachi,Cash,2017.0
HONDA,New,Petrol,4500.0,City Aspire,1900000.0,Karachi,Cash,2017.0
TOYOTA,Used,Diesel,23000.0,Hilux,4675000.0,Karachi,Cash,2017.0
TOYOTA,Used,Diesel,26000.0,Hilux,4400000.0,Karachi,Cash,2017.0
DAIHATSU,Used,Petrol,23000.0,Move,300000.0,Karachi,Installment/Leasing,2017.0
SUZUKI,Used,Petrol,46000.0,Wagon R,1130000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,11000.0,Wagon R,1230000.0,Lahore,Cash,2017.0
TOYOTA,Used,Petrol,120.0,Porte,100000.0,Lahore,Installment/Leasing,2017.0
TOYOTA,New,Petrol,4500.0,Corolla GLI,2180000.0,Karachi,Cash,2017.0
DAIHATSU,New,Petrol,10.0,Hijet,200000.0,Karachi,Installment/Leasing,2017.0
SUZUKI,New,Petrol,41419.0,Swift,1375000.0,Karachi,Cash,2017.0
NISSAN,Used,Petrol,30000.0,Clipper,280000.0,Karachi,Installment/Leasing,2017.0
SUZUKI,New,Petrol,10.0,Vitara,700000.0,Karachi,Installment/Leasing,2017.0
TOYOTA,Used,Petrol,7800.0,Corrolla Altis,2580000.0,Lahore,Cash,2017.0
SUZUKI,Used,Petrol,53000.0,Cultus VXR,1150000.0,Lahore,Cash,2017.0
SUZUKI,Used,Petrol,18955.0,Wagon R,1200000.0,Lahore,Cash,2017.0
MITSUBISHI,Used,Petrol,350.0,EK Custom,1250000.0,Lahore,Cash,2017.0
TOYOTA,New,Petrol,1800.0,Premio,5500000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,42000.0,Corolla GLI,2050000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,5000.0,Corrolla Altis,298000.0,Lahore,Cash,2017.0
SUZUKI,New,Petrol,50500.0,Cultus VXL,1425000.0,Lahore,Cash,2017.0
HONDA,New,Petrol,38000.0,Civic VTi Oriel Prosmatec,2710000.0,Islamabad,Cash,2017.0
NISSAN,New,Petrol,137000.0,Dayz Highway Star,1135000.0,Islamabad,Cash,2017.0
SUZUKI,Used,Petrol,13000.0,Mehran VX,690000.0,Karachi,Cash,2017.0
MITSUBISHI,Used,Petrol,17000.0,Rvr,500000.0,Karachi,Installment/Leasing,2017.0
TOYOTA,Used,Petrol,2000.0,Corolla XLI,140000.0,Islamabad,Installment/Leasing,2017.0
SUZUKI,New,Cng,7500.0,Bolan,399999.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,20000.0,Mehran VXR,810000.0,Lahore,Cash,2017.0
TOYOTA,New,Petrol,19500.0,Vitz,1635000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,1600.0,Corrolla Altis,2750000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,15000.0,Corolla GLI,1990000.0,Karachi,Cash,2017.0
HONDA,New,Petrol,19000.0,City IVTEC,180000.0,Islamabad,Cash,2017.0
SUZUKI,Used,Petrol,18000.0,Mehran VXR,790000.0,Lahore,Cash,2017.0
DAIHATSU,Used,Petrol,55000.0,Move,1350000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,26000.0,Corolla GLI,2125000.0,Lahore,Cash,2017.0
SUZUKI,New,Petrol,24000.0,Mehran VXR,760000.0,Lahore,Cash,2017.0
HONDA,New,Petrol,2000.0,Other,3350000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,99500.0,Other,950000.0,Karachi,Cash,2017.0
SUBARU,Used,Cng,13311.0,Other,200000.0,Islamabad,Installment/Leasing,2017.0
MITSUBISHI,Used,Petrol,6800.0,Ek Wagon,1235000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,25000.0,Wagon R,1175000.0,Islamabad,Cash,2017.0
HONDA,Used,Petrol,31000.0,BR-V,2250000.0,Islamabad,Cash,2017.0
SUZUKI,New,Petrol,8855.0,Other,760000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,35000.0,Corrolla Altis,2250000.0,Karachi,Cash,2017.0
DAIHATSU,New,Petrol,10.0,Move,280000.0,Karachi,Installment/Leasing,2017.0
NISSAN,New,Petrol,52000.0,Dayz Highway Star,1030000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,30000.0,Corolla GLI,2220000.0,Lahore,Cash,2017.0
SUZUKI,New,Petrol,30220.0,Wagon R,1145000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,10.0,Alto,240000.0,Karachi,Installment/Leasing,2017.0
SUZUKI,Used,Petrol,48000.0,Bolan,840000.0,Rawalpindi,Cash,2017.0
DAIHATSU,New,Petrol,10500.0,Copen,1900000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,21300.0,Mehran VXR,755000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,25000.0,Cultus VXL,700000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,16000.0,Swift,1360000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,34000.0,Corolla GLI,1975000.0,Karachi,Cash,2017.0
DAIHATSU,Used,Petrol,1000.0,Mira,1450000.0,Karachi,Cash,2017.0
HONDA,Used,Petrol,40132.0,Civic VTi Oriel Prosmatec,2750000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,8000.0,Corolla GLI,2250000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,11000.0,Corrolla Altis,2450000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,100.0,Platz,775000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,50000.0,Corolla XLI,1750000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,1.0,Cultus VXL,260000.0,Karachi,Installment/Leasing,2017.0
HONDA,Used,Petrol,18000.0,Civic VTi Oriel Prosmatec,2825000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,17000.0,Corrolla Altis,2250000.0,Karachi,Cash,2017.0
TOYOTA,New,Petrol,20.0,Passo,300000.0,Karachi,Installment/Leasing,2017.0
TOYOTA,New,Petrol,12000.0,Fortuner,6000000.0,Karachi,Cash,2017.0
HONDA,New,Petrol,40000.0,City IVTEC,1675000.0,Karachi,Cash,2017.0
HONDA,New,Petrol,17000.0,City IVTEC,1780000.0,Islamabad,Cash,2017.0
SUZUKI,Used,Petrol,17000.0,Wagon R,1075000.0,Karachi,Cash,2017.0
SUZUKI,New,Petrol,10.0,Liana,200000.0,Karachi,Installment/Leasing,2017.0
TOYOTA,New,Petrol,12500.0,Corolla GLI,2100000.0,Karachi,Cash,2017.0
HONDA,Used,Petrol,17000.0,City IVTEC,1725000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,4000.0,Corolla GLI,2280000.0,Karachi,Cash,2017.0
SUZUKI,New,Cng,32145.0,Mehran VXR,625000.0,Karachi,Cash,2017.0
TOYOTA,Used,Petrol,7000.0,Corolla GLI,2300000.0,Karachi,Cash,2017.0
SUZUKI,Used,Petrol,245600.0,Mehran VX,760000.0,Islamabad,Cash,2017.0
